dataset,attack,row_percent,protocol,metric,clean_mean,clean_std,poisoned_mean,poisoned_std,delta_mean,delta_std,relative_pct,tabpfn_delta_mean,tabpfn_delta_std,transfer_pct,n_contexts
coil2000_insurance_policies,x-capgd,64,A,ce,0.20282625989298908,0.004243366056292646,0.210678865099812,0.003918366562319324,0.00785260520682295,0.006515742126720889,3.8715919777675616,0.014641140156721393,0.009389268805749808,53.633836728337094,5
coil2000_insurance_policies,x-capgd,64,A,roc_auc,0.7358940182640177,0.02189996271955662,0.7117113060393738,0.014970903611652058,-0.024182712224643788,0.023941316823095304,-3.2861677937933345,-0.026481024514130303,0.020008871232179957,91.32090871990194,5
coil2000_insurance_policies,x-capgd,64,A,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9394,0.0008000000000000007,-0.0016000000000000014,0.0008000000000000007,-0.17003188097768346,-0.0006000000000000005,0.0008000000000000007,266.6666666666667,5
coil2000_insurance_policies,x-capgd,64,A,balanced_accuracy,0.5,0.0,0.5023271312523641,0.006779661016949157,0.0023271312523640564,0.006779661016949157,0.4654262504728113,0.001269835551793086,0.003098478302411066,183.26241134751692,5
coil2000_insurance_policies,x-capgd,64,A,mcc,0.0,0.0,0.01475433465022043,0.05192739467408607,0.01475433465022043,0.05192739467408607,,0.010531359653667534,0.027018470149957372,140.09904832261853,5
coil2000_insurance_policies,x-capgd,64,B,ce,0.19924394890607927,0.0015227821487347364,0.20052183084677683,0.0018541818464952152,0.0012778819406975672,0.0025990812612902967,0.6413654957721915,0.014641140156721393,0.009389268805749808,8.72802204622652,5
coil2000_insurance_policies,x-capgd,64,B,roc_auc,0.753279057619914,0.005805604592610131,0.7441308380914642,0.007855737370542761,-0.009148219528449708,0.01130445314648369,-1.214452922314704,-0.026481024514130303,0.020008871232179957,34.54632022854028,5
coil2000_insurance_policies,x-capgd,64,B,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9411999999999999,0.0004000000000000003,0.00020000000000000017,0.0004000000000000003,0.021253985122210432,-0.0006000000000000005,0.0008000000000000007,-33.333333333333336,5
coil2000_insurance_policies,x-capgd,64,B,balanced_accuracy,0.5,0.0,0.5016949152542373,0.003389830508474567,0.0016949152542372835,0.0033898305084745666,0.3389830508474567,0.001269835551793086,0.003098478302411066,133.47517730496352,5
coil2000_insurance_policies,x-capgd,64,B,mcc,0.0,0.0,0.02527062932341252,0.05054125864682504,0.02527062932341252,0.05054125864682504,,0.010531359653667534,0.027018470149957372,239.95599955236597,5
